Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,Vidro elétrico,Trava elétrica,Ar condicionado,Direção hidráulica,Som,Air bag,Alarme,Sensor de ré,Câmera de ré,Blindado,Valor
PEUGEOT 208 ACTIVE 1.2 FLEX 12V 5P MEC.,PEUGEOT,Hatch,2018,53915,1.2,Flex,Manual,Elétrica,Branco,4,5,1,1,1,0,1,1,1,0,0,0,43900
TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,TOYOTA,Pick-up,2020,22530,2,Diesel,Automático,Hidráulica,Preto,4,6,1,1,1,1,1,1,1,0,1,0,0
FIAT PALIO 1.0 CEL. ECON./ITALIA F.FLEX 8V 4P,FIAT,Hatch,2007,135,1,Flex,Manual,Hidráulica,Vermelho,4,5,1,1,1,1,0,0,0,0,0,0,15000
FIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8V,FIAT,Sedã,2014,86549,1.4,Flex,Manual,Hidráulica,Outra,4,null,1,1,1,1,1,1,1,0,0,0,35500
FORD FIESTA CLASS 1.0 2P,FORD,Hatch,2004,120000,1,Gasolina,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,0,1,0,0,0,12000
TOYOTA COROLLA ALTIS 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2013,112000,2,Flex,Automático,Hidráulica,Prata,4,6,1,1,1,1,1,1,1,0,1,0,57500
GM - CHEVROLET CELTA SPIRIT 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Passeio,2010,98000,1,Flex,Manual,Hidráulica,Preto,4,8,1,1,1,1,1,0,1,0,0,0,20000
AUDI Q3 PRESTIGE 1.4 TFSI FLEX S-TRONIC,AUDI,SUV,2020,6000,1.4,Flex,Automático,Elétrica,Branco,4,2,1,1,1,1,1,1,1,1,0,0,188800
RENAULT DUSTER DYNAMIQUE 1.6 HI-FLEX 16V MEC.,RENAULT,null,2015,1,1.6,Flex,Manual,Hidráulica,Prata,4,3,1,1,1,1,1,1,0,1,0,0,43500
VW - VOLKSWAGEN SAVEIRO,VW - VOLKSWAGEN,Pick-up,2015,81100,1.6,Flex,Manual,Hidráulica,Branco,2,3,1,1,1,1,0,1,1,1,0,0,62000
HYUNDAI HB20S C.PLUS/C.STYLE 1.6 FLEX 16V MEC.4P,HYUNDAI,Sedã,2015,78000,1.6,Flex,Manual,Hidráulica,Branco,4,1,1,1,1,1,1,1,1,1,0,0,42500
TOYOTA HILUX SW4 SRV D4-D 4X4 3.0 TDI DIES. AUT,TOYOTA,SUV,2014,90000,3,Diesel,Automático,Hidráulica,Outra,4,2,1,1,1,1,1,1,1,0,1,0,140000
FORD KA+ SEDAN 1.0 SEL TICVT FLEX 4P,FORD,Hatch,2018,35000,1,Flex,Manual,Elétrica,Branco,4,9,0,1,1,0,1,1,1,1,0,0,39000
FORD FIESTA 1.6 16V FLEX MEC. 5P,FORD,null,2016,72739,1.5,Flex,Manual,null,Branco,4,null,1,1,1,0,1,1,1,0,0,0,39990
TOYOTA COROLLA GLI 1.8 FLEX 16V AUT.,TOYOTA,Sedã,2019,44635,1.8,Flex,Automático,Elétrica,Branco,4,9,1,1,1,0,1,1,1,1,0,0,89500
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2012,94000,1,Flex,Manual,Mecânica,Outra,4,null,0,1,1,0,0,0,1,0,0,0,22500
HONDA WR-V EX 1.5 FLEXONE 16V 5P AUT.,HONDA,null,2018,50043,1.5,Flex,Automático,Hidráulica,Cinza,4,null,1,1,1,0,1,1,1,1,0,0,75990
GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2017,55000,1.4,Flex,Manual,Elétrica,Preto,4,9,1,0,1,0,1,1,1,0,0,0,52000
JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2016,84000,1.8,Flex,Automático,Elétrica,Branco,4,3,1,1,1,1,1,1,1,1,1,0,66000
GM - CHEVROLET CELTA 1.0/SUPER/N.PIQ.1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Hatch,2002,196000,1,Gasolina,Manual,Mecânica,Vermelho,2,5,1,1,1,0,1,0,1,0,1,0,12500
FIAT DOBLO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Passeio,2012,160443,1.4,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,0,1,1,0,0,30000
MITSUBISHI LANCER HL-T 2.0 16V 160CV AUT.,MITSUBISHI,Sedã,2017,95000,null,Gasolina,Automático,null,Cinza,null,9,1,1,1,1,1,1,1,1,1,0,48000
FORD RANGER XLT 2.5 16V 4X2 CD FLEX,FORD,Pick-up,2013,113000,2,Flex,Manual,Hidráulica,Branco,4,5,1,1,0,1,1,1,1,1,0,0,65000
JEEP COMPASS NIGHT EAGLE 2.0 4X4 TB DIES. AUT,JEEP,null,2020,20809,2,Diesel,Automático,null,Vermelho,4,null,1,1,1,0,1,1,1,1,0,0,174990
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2015,68500,2,Flex,Automático,Hidráulica,Branco,4,5,1,1,1,1,1,1,1,1,1,0,73000
GM - CHEVROLET CRUZE LT 1.4 16V TURBO FLEX 4P AUT.,GM - CHEVROLET,Sedã,2017,48000,1.4,Flex,Automático,Elétrica,Preto,4,3,1,1,1,1,1,1,1,1,1,0,70900
FIAT TORO RANCH 2.0 16V 4X4 DIESEL AUT.,FIAT,Passeio,2021,15000,null,Diesel,Automático,null,null,4,1,1,1,0,0,0,1,1,0,0,0,158000
HONDA CIVIC SEDAN SPORT 2.0 FLEX 16V AUT.4P,HONDA,Sedã,2020,5500,2,Flex,Automático,Elétrica,Preto,4,8,1,1,1,1,1,1,1,1,1,0,112000
VW - VOLKSWAGEN GOL 1.0 PLUS 8V 4P,VW - VOLKSWAGEN,Hatch,2010,140000,1,Flex,Manual,Mecânica,Preto,4,6,0,0,1,0,1,0,0,0,0,0,19500
GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2016,74000,1,Flex,Manual,Elétrica,Branco,4,8,1,1,1,0,1,1,1,1,1,0,38990
FORD FUSION SEL 2.3 16V 162CV AUT.,FORD,Passeio,2008,84676568,2,Gasolina,Automático,Elétrica,Cinza,4,7,1,1,1,1,1,1,1,1,0,0,10000
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Passeio,2011,100000,1.4,Flex,Manual,Hidráulica,Outra,4,5,1,1,1,1,1,0,0,0,0,0,26500
FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Hatch,2013,0,1,Flex,Manual,Hidráulica,Branco,2,0,0,1,0,0,0,0,1,0,0,0,17000
GM - CHEVROLET AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2013,104000,1.4,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,0,0,0,30000
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V 5P,FORD,Hatch,2018,59000,1.6,Flex,Manual,Elétrica,Prata,4,null,1,1,1,0,1,1,1,1,1,0,56500
FIAT LINEA ESSENCE 1.8 FLEX 16V 4P,FIAT,Sedã,2012,180000,1.8,Gás Natural,Manual,Hidráulica,Preto,4,9,1,1,1,1,1,1,0,0,0,0,30000
FORD RANGER XLT 3.0 PSE 163CV 4X4 CD TB DIES.,FORD,Pick-up,2010,175000,3,Diesel,Manual,Hidráulica,Preto,4,2,1,1,1,1,1,0,1,0,0,0,53000
FIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.,FIAT,Pick-up,2017,87000,2,Diesel,Automático,Elétrica,Preto,4,0,1,1,1,0,1,1,1,1,1,0,112000
TOYOTA ETIOS XS 1.3 FLEX 16V 5P MEC.,TOYOTA,Hatch,2013,140000,1.3,Flex,Manual,Hidráulica,Cinza,4,3,1,1,1,1,1,1,1,0,0,0,29900
VW - VOLKSWAGEN JETTA COMFORTLINE 1.4 TSI 16V 4P AUT.,VW - VOLKSWAGEN,null,2017,78000,1.4,Gasolina,Automático,null,Branco,null,null,1,1,1,1,1,1,1,1,1,0,74000
GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2017,1000,1.4,Flex,Automático,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,1,1,0,39900
GM - CHEVROLET CORSA SED CLASS.SPIRIT 1.0/1.0 FLEXPOWER,GM - CHEVROLET,Sedã,2012,111,1,Flex,Manual,Hidráulica,Prata,null,2,1,1,1,1,0,0,1,0,0,0,21000
TOYOTA HILUX CD DX 4X2 3.0 8V 90CV DIESEL,TOYOTA,Van/Utilitário,2006,295000,3,Diesel,Manual,Hidráulica,Preto,4,2,1,1,1,1,1,0,1,0,1,0,67000
VW - VOLKSWAGEN GOL SPECIAL 1.0 MI 4P,VW - VOLKSWAGEN,Antigo,2001,221869,1,Gasolina,Manual,Mecânica,Cinza,2,2,0,0,1,0,1,0,0,0,0,0,6800
FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2015,92000,1,Flex,Manual,Hidráulica,Vermelho,4,4,1,1,1,1,1,1,0,0,0,0,30000
JAC T40 PLUS 1.6 16V 5P AUT,JAC,SUV,2022,0,1.5,Gasolina,Automático,Elétrica,Branco,null,0,1,1,1,1,1,1,1,1,1,0,98990
VW - VOLKSWAGEN GOL 1.0 PLUS 8V 4P,VW - VOLKSWAGEN,Hatch,2011,150000,1,Flex,Manual,Hidráulica,Cinza,4,9,1,1,1,1,0,0,1,0,0,0,25000
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2008,150000,1,Flex,Manual,Hidráulica,Prata,4,5,1,1,1,1,0,0,1,0,0,0,18500
NISSAN VERSA SL 1.6 16V FLEXSTART 4P AUT.,NISSAN,Sedã,2018,114500,1.6,Flex,Automático,Elétrica,Branco,4,2,1,1,1,0,1,1,0,0,0,0,53000
FIAT SIENA ELX 1.0 MPI FIRE/FIRE FLEX 8V 4P,FIAT,Sedã,2005,200000,1,Gasolina,Manual,Hidráulica,Preto,4,7,1,1,1,1,1,0,1,1,0,0,16300
VW - VOLKSWAGEN POLO COMFORT. 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,null,2019,14000,null,Flex,Automático,null,Preto,null,9,0,1,1,1,1,1,1,1,0,0,75000
VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2018,50000,1.6,Flex,Manual,Hidráulica,Branco,4,5,1,1,1,1,1,1,1,0,0,0,45900
FIAT UNO VIVACE CELEB. 1.0 EVO F. FLEX 8V 3P,FIAT,Passeio,2013,90000,1,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,1,0,0,0,0,25800
HONDA CR-V EXL 2.0 FLEXONE 16V 2WD AUT.,HONDA,SUV,2011,123000,2,Gasolina,Automático,Hidráulica,Prata,null,0,1,1,1,1,1,1,1,0,0,0,39000
GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2018,37500,1,Flex,Manual,Hidráulica,Prata,4,6,1,1,1,1,1,1,1,1,0,0,43000
RENAULT DUSTER DYNAMIQUE 1.6 HI-FLEX 16V MEC.,RENAULT,SUV,2017,80000,1.6,null,Manual,Hidráulica,Prata,4,8,1,1,1,1,1,1,1,1,1,0,52000
GM - CHEVROLET CORSA SED.PREM. 1.0/ 1.0 FLEXPOWER 8V 4P,GM - CHEVROLET,Sedã,2004,169000,1,Gasolina,Manual,Hidráulica,Branco,4,6,1,1,1,1,1,0,1,1,0,0,13200
GM - CHEVROLET ASTRA GL 1.8 MPFI 3P,GM - CHEVROLET,Hatch,2001,265476,1.8,Gasolina,Manual,Hidráulica,Branco,2,8,1,1,0,1,1,0,1,0,0,0,15000
VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,null,2022,0,null,null,null,null,Branco,4,null,1,1,1,0,1,1,1,1,1,0,53000
FORD ECOSPORT SE 1.6 16V FLEX 5P MEC.,FORD,SUV,2019,40000,1.5,Flex,Manual,Elétrica,Preto,4,0,1,1,1,0,1,1,1,1,0,0,64500
FORD FIESTA SED. 1.6 8V FLEX 4P,FORD,Sedã,2011,110000,1.6,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,0,1,0,0,0,0,26000
VW - VOLKSWAGEN SAVEIRO 1.6 MI/ 1.6MI CITY TOTAL FLEX 8V,VW - VOLKSWAGEN,Van/Utilitário,2016,67000,1.6,Flex,Manual,Hidráulica,Branco,2,6,1,1,1,1,1,1,1,0,0,0,42800
FIAT DOBLO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Van/Utilitário,2016,140000,1.4,Flex,Manual,Hidráulica,Vermelho,4,3,1,1,1,1,1,1,1,1,0,0,52000
FORD RANGER XLS 2.2 4X4 CD DIESEL AUT.,FORD,Pick-up,2017,93000,2,Diesel,Automático,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,0,0,0,123000
HAFEI TOWNER JR. PICK-UP 1.0 8V 48CV CS 2P,HAFEI,Pick-up,2011,100,1.3,Gasolina,Manual,Hidráulica,Prata,2,6,1,0,0,1,0,0,0,0,0,0,11800
FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,Pick-up,2013,91000,1.4,Flex,Manual,Hidráulica,Prata,2,2,1,1,1,1,1,1,1,0,0,0,42000
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 2P,FIAT,Hatch,2006,144000,1,Flex,Manual,Mecânica,Azul,2,6,0,0,1,0,0,0,0,0,0,0,8500
VW - VOLKSWAGEN VIRTUS COMFORT. 200 TSI 1.0 FLEX 12V AUT,VW - VOLKSWAGEN,Sedã,2019,27000,1,Flex,Automático,Elétrica,Preto,4,2,1,1,1,1,1,1,1,1,1,0,58000
VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2014,78000,1,Flex,Manual,Hidráulica,Prata,4,8,1,1,1,1,0,1,1,1,0,0,33000
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2015,81000,1,Flex,Manual,null,Preto,4,1,1,1,1,1,1,1,1,0,1,0,31500
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2006,160000,1,Flex,Manual,Mecânica,Preto,4,6,0,0,1,0,1,0,1,0,0,0,15900
GM - CHEVROLET CORSA WIND 1.0 MPFI / EFI 2P,GM - CHEVROLET,Hatch,1995,18575,1,Gasolina,Manual,Mecânica,Vermelho,2,1,0,1,0,0,0,0,1,0,0,0,6000
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2012,150000,1,Flex,Manual,Hidráulica,Branco,4,4,1,1,1,1,1,1,1,0,0,0,23000
FIAT SIENA 1.0/ EX 1.0 MPI FIRE/ FIRE FLEX 8V,FIAT,Sedã,2011,165000,1,Flex,Manual,Hidráulica,Outra,4,9,1,1,1,1,1,0,1,0,0,0,22500
FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,Hatch,2015,148000,1,Flex,Manual,Elétrica,Vermelho,4,4,1,1,1,0,1,1,1,0,0,0,36999
VW - VOLKSWAGEN POLO 1.6 MSI FLEX 16V 5P,VW - VOLKSWAGEN,Passeio,2021,2389,null,Flex,Manual,null,null,4,6,1,1,1,0,0,1,1,0,0,0,75000
CITROEN C3 EXCLUSIVE 1.4 FLEX 8V 5P,CITROEN,Hatch,2012,103000,1.4,Flex,Manual,Elétrica,Prata,4,6,1,1,0,0,0,1,1,0,0,0,21500
TOYOTA ETIOS X 1.3 FLEX 16V 5P MEC.,TOYOTA,Hatch,2016,56000,1.3,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,0,1,1,1,1,1,0,35000
FORD ECOSPORT SE 1.6 16V FLEX 5P AUT.,FORD,SUV,2017,30000,1.6,Gasolina,Automático,Elétrica,Vermelho,4,4,1,1,1,1,1,1,1,1,0,0,55900
HONDA CITY,HONDA,Sedã,2010,92000,1.5,Flex,Automático,Elétrica,Prata,4,null,1,1,1,0,0,1,1,1,1,0,38000
TOYOTA ETIOS X 1.3 FLEX 16V 5P MEC.,TOYOTA,Passeio,2015,82,1.3,Flex,Manual,Elétrica,Cinza,4,7,1,1,1,0,1,1,1,1,0,0,34500
GM - CHEVROLET COBALT LTZ 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,Sedã,2015,53000,1.4,Flex,Manual,null,Branco,4,2,1,1,1,1,1,1,1,1,1,0,41900
FORD FIESTA SPORT 1.6 16V FLEX MEC.,FORD,Hatch,2012,90000,1.6,Flex,Manual,Elétrica,Branco,4,7,0,1,1,0,1,1,1,1,0,0,30000
VOLVO XC 90 T-8 HÍBRIDO R-DESIGN 2.0 5P,VOLVO,SUV,2020,5800,2,Gasolina,Automático,Elétrica,Branco,4,0,1,1,1,0,1,1,1,1,0,0,469950
RENAULT LOGAN EXPRESSION HI-FLEX 1.6 8V 4P,RENAULT,Sedã,2017,72800,1.6,Flex,Manual,Hidráulica,Vermelho,4,8,1,1,1,1,1,1,1,1,1,0,38500
VW - VOLKSWAGEN FOX PRIME/HIGLI. 1.6 TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2012,86500,1.6,Flex,Manual,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,1,0,0,0
FIAT IDEA ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2013,103000,1.4,Flex,Manual,Hidráulica,Prata,4,2,1,1,1,1,1,1,1,1,0,0,30000
GM - CHEVROLET VECTRA CD 2.0 (MODELO ANTIGO),GM - CHEVROLET,Sedã,1994,10000,2,Gasolina,Manual,Hidráulica,Vermelho,4,9,1,1,1,1,0,0,1,0,0,0,11000
GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Hatch,2012,10000000,1,Flex,Manual,Hidráulica,Vermelho,4,6,1,1,1,1,1,0,1,0,0,0,21500
FIAT UNO DRIVE 1.0 FLEX 6V 5P,FIAT,Passeio,2018,67000,1,Flex,Manual,Elétrica,Prata,4,4,1,1,1,1,0,1,0,0,0,0,36500
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2011,0,1,Gasolina,Manual,Hidráulica,null,4,3,1,1,1,1,1,0,1,0,0,0,22000
PEUGEOT 207 SED. PASSION XR SPORT 1.4 FLEX 8V 4P,PEUGEOT,Sedã,2010,351000,1.4,Flex,Manual,Hidráulica,Cinza,4,6,1,1,1,1,0,0,0,0,0,0,15000
BMW 320IA 2.0 TURBO/ACTIVEFLEX 16V 184CV 4P,BMW,Sedã,2015,108000,2,null,Automático,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,1,1,0,87000
CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.,CITROEN,Passeio,2015,55907,1.5,Flex,Manual,Elétrica,Vermelho,4,6,1,1,1,0,1,1,1,1,0,0,36500
GM - CHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,Sedã,2009,0,1.4,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,0,1,0,0,0,18000
FIAT PALIO WEEKEND TREKKING 1.6 FLEX 16V 5P,FIAT,SUV,2011,120000,1.6,Flex,Manual,Hidráulica,Verde,4,0,1,1,1,0,1,1,1,0,0,0,27500
JEEP GRAND CHEROKEE LIMITED 3.6 4X4 V6 AUT.,JEEP,Van/Utilitário,2015,159000,3,Gasolina,Automático,Elétrica,Preto,4,8,1,1,1,1,1,1,1,1,1,0,110000
FIAT PUNTO ATTRACTIVE ITALIA 1.4 F.FLEX 8V 5P,FIAT,Hatch,2016,100000,1.4,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,1,1,0,40000
MITSUBISHI L200 TRITON SPORT HPE-S 2.4 CD DIES. AUT,MITSUBISHI,Pick-up,2018,74000,2,Diesel,Automático,Hidráulica,Cinza,4,0,1,1,1,1,0,0,1,1,0,0,118400
FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P,FORD,SUV,2014,80000,1.6,Flex,Manual,Hidráulica,Branco,4,2,1,1,1,0,1,1,1,1,0,0,47990
RENAULT SANDERO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2016,29000,1,Flex,Manual,Hidráulica,Prata,4,2,1,1,1,1,1,1,1,0,0,0,35500
FIAT PALIO,FIAT,null,2013,78800,null,null,null,null,Cinza,null,null,1,0,1,1,1,0,1,0,0,0,24500
PEUGEOT 207 XR SPORT 1.4 FLEX 8V 5P,PEUGEOT,Hatch,2011,102000,1.4,Flex,Manual,null,Preto,4,9,1,1,1,0,0,0,0,0,0,0,19500
GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2019,35000,1.4,Flex,Automático,Elétrica,Branco,4,3,1,1,1,0,1,1,1,1,1,0,68500
VW - VOLKSWAGEN VOYAGE 1.6/1.6 CITY MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2013,327000,1.6,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,0,0,30000
FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,Pick-up,2019,53000,1.8,Flex,Automático,Hidráulica,Vermelho,4,2,1,1,1,1,1,1,1,1,0,0,94000
TOYOTA ETIOS XS 1.3 FLEX 16V 5P MEC.,TOYOTA,Hatch,2013,35933,1.3,Flex,Manual,Elétrica,Cinza,4,2,1,1,1,1,1,1,1,0,0,0,33500
VW - VOLKSWAGEN GOL 1.6 MI POWER TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2012,114200,1.6,Flex,Manual,Hidráulica,Cinza,4,7,1,1,1,1,0,0,1,1,0,0,26500
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Passeio,2020,11000,2,Flex,Automático,Elétrica,Branco,4,0,1,1,1,0,1,1,1,1,1,0,124900
GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,null,2002,1000,1,Gasolina,Manual,Mecânica,Preto,2,1,0,0,1,0,1,0,0,0,0,0,14000
HYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,Hatch,2018,95000,1.6,Flex,Automático,Hidráulica,Preto,4,4,1,1,1,1,1,1,1,1,1,0,499900
RENAULT MASTER 2.5 DCI 16V 115CV 16L DIESEL,RENAULT,Van/Utilitário,2010,86831,2,Diesel,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,0,0,1,0,50000
FIAT PALIO WEEKEND ADVENTURE 1.8 8V 103CV 4P,FIAT,Passeio,2009,130,1.8,Flex,Manual,Hidráulica,Verde,4,6,0,1,0,1,1,0,1,0,0,0,24000
FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CE,FIAT,Van/Utilitário,2011,100,1.4,Flex,Manual,Hidráulica,Prata,2,9,1,1,1,1,1,0,1,0,0,0,30000
RENAULT DUSTER OROCH DYNA. 2.0 HI-FLEX 16V AUT.,RENAULT,Pick-up,2019,55563,2,Flex,Automático,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,1,1,0,76000
FORD FIESTA CLASS 1.0 4P,FORD,Hatch,2012,124000,1,Flex,Manual,Hidráulica,Prata,4,8,1,1,1,1,1,0,1,1,0,0,22000
SUZUKI SX4 2.0 16V 145CV 4WD 5P MEC.,SUZUKI,Passeio,2008,10000000,3,Diesel,Manual,Hidráulica,Preto,4,9,1,1,1,1,1,1,0,0,0,0,27000
CHERY FACE 1.3 16V/1.3 16V FLEX.MEC.,CHERY,Passeio,2011,94000,1.3,Flex,Manual,Elétrica,Cinza,4,4,1,1,1,1,0,1,1,1,0,0,14500
CITROEN JUMPER 2.8 16LUG. DIESEL,CITROEN,Van/Utilitário,2011,320000,2,Diesel,Manual,Hidráulica,Branco,4,null,0,1,1,1,0,1,0,0,0,0,53000
FIAT LINEA LX 1.9/ 1.8 FLEX 16V 4P,FIAT,Sedã,2011,118000,1.8,Flex,Manual,Hidráulica,Cinza,4,8,1,1,1,1,1,1,1,1,0,0,22200
FIAT IDEA ADV./ ADV.LOCK.DUALOGIC 1.8 FLEX 5P,FIAT,Passeio,2006,144000,1.8,Flex,Automático,Hidráulica,Prata,4,0,1,1,1,1,1,0,1,0,0,0,17000
VW - VOLKSWAGEN CROSSFOX,VW - VOLKSWAGEN,null,2013,92000,null,Gasolina,Automático,null,Branco,4,2,1,1,1,1,1,1,1,1,0,0,36000
FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2010,118,1,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,1,0,1,1,0,0,24000
FORD FIESTA,FORD,Hatch,2008,90000,1,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,0,1,0,0,0,16000
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2010,145000,1.4,Flex,Manual,Hidráulica,Preto,4,0,1,1,1,1,0,0,1,0,0,0,26000
VW - VOLKSWAGEN FOX TRENDLINE 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2011,0,1.6,Flex,Manual,Hidráulica,Preto,4,null,1,1,1,1,1,1,1,0,0,0,28000
HONDA CIVIC SEDAN TOURING 1.5 TURBO 16V AUT.4P,HONDA,Sedã,2017,96000,1.5,Flex,Automático,Hidráulica,Preto,4,6,1,1,1,1,1,1,1,1,1,0,110000
NISSAN SENTRA SV 2.0 FLEXSTART 16V AUT.,NISSAN,Sedã,2018,25000,2,Flex,Automático,Assistida,Branco,4,2,1,1,1,1,1,1,1,0,1,0,74000
RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2015,90000,1,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,0,0,34000
CITROEN C3 ORIGINE PURE TECH 1.2 FLEX 12V MEC,CITROEN,Hatch,2018,38000,1.2,Flex,Manual,Elétrica,Branco,4,7,1,1,1,0,0,1,1,0,0,0,42000
HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,Hatch,2017,60000,1,Flex,Manual,Elétrica,Branco,4,null,1,1,1,0,1,1,1,1,0,0,45900
FORD FUSION SEL 2.0 ECOBO. 16V 248CV AUT.,FORD,Sedã,2017,63000,2,Flex,Automático,Elétrica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,88000
PEUGEOT 207 XR 1.4 FLEX 8V 5P,PEUGEOT,Hatch,2012,0,1.4,Flex,Manual,Hidráulica,Branco,4,null,1,1,1,1,1,1,0,0,0,0,24900
FIAT STRADA FREEDOM 1.4 FLEX 8V CD,FIAT,Pick-up,2019,29500,1.4,Flex,Manual,Hidráulica,Cinza,4,9,1,1,1,1,1,1,1,1,0,0,70000
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2013,55000,1.4,Flex,Manual,Hidráulica,Vermelho,4,6,1,1,1,1,1,1,1,0,0,0,34900
