@relation SP_COMPLETO-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0_predicted

@attribute modelo numeric
@attribute marca numeric
@attribute combustivel numeric
@attribute cambio numeric
@attribute direcao numeric
@attribute cor numeric
@attribute ano numeric
@attribute quilometragem numeric
@attribute potenciamotor numeric
@attribute blindado numeric
@attribute predictedvalor numeric
@attribute valor numeric

@data
0.148265,0.162162,0.4,0.5,0,0.222222,0.25,0.00801,0.333333,0,68476.059527,86000
0.998948,1,0.2,0.5,0,0.222222,0.5,0.00702,0.2,0,57662.484651,41000
0.180862,0.162162,0.2,0.5,0,0,0.25,0.01305,0,0,39921.646301,25900
0.52734,0.513514,0.4,0,0.333333,0.888889,0.5,0.006638,0.666667,1,251098.356328,419000
0.267613,0.189189,0.2,0.5,0,0.111111,1,0.00333,0.2,0,73779.649273,51900
0.38959,0.297297,0.2,0,0.333333,0.222222,0.25,0.00513,0.266667,0,76305.786311,86000
0.35857,0.27027,0.2,0,0,0.111111,0.5,0.004287,0.133333,0,65755.161922,59900
0.621451,0.675676,0,0,0,0.222222,0.25,0.0055,0.333333,0,100382.605679,74980
0.821241,0.918919,0.2,0,0,0,0.5,0.00522,0.333333,0,104324.885809,85900
0.883281,1,0.4,0,0,0.222222,1,0.0036,0.333333,0,131106.060575,161999
0.388013,0.27027,0.2,0,0.333333,0.222222,0.75,0.00234,0.133333,0,73327.791422,79999
0.81756,0.918919,0.2,0,0.333333,0.111111,1,0.001152,0.266667,0,122199.037844,96900
0.458465,0.324324,0.2,0,0,0.222222,0.5,0.00612,0.2,0,72544.103749,61990
0.957939,1,0.2,0.5,0,0.111111,1,0.00603,0.2,0,74899.762227,80490
0.157729,0.162162,0.2,0.5,0,0.222222,1,0.002061,0.133333,0,70340.541848,67990
0.821241,0.918919,0.2,0,0,0,0.75,0.005108,0.333333,0,118575.903408,94900
0.359096,0.27027,0.2,0,0,0.555556,0.75,0.005085,0.133333,0,78516.684742,60000
0.846477,0.918919,0.2,0,0,0.222222,0.5,0.00245,0.333333,0,104716.350842,179900
0.988433,1,0.2,0.5,0,0.222222,1,0.0027,0.2,0,73453.146372,64900
0.187697,0.162162,0.2,0.5,0,0.111111,0.25,0.005445,0.2,0,55351.774946,40900
0.304942,0.189189,0.2,0.5,0,0,0.75,0.0054,0,0,40993.114727,41900
0.165615,0.162162,0.2,0.5,0,0.111111,0,0.00792,0.2,0,52226.925711,38900
0.410095,0.297297,0.2,0,0.333333,0.555556,0,0.006287,0.166667,0,56512.740473,55900
0.159306,0.162162,0,0,0,0.222222,0,0.003573,0.333333,0,90502.910798,70900
0.91693,1,0.2,0.5,0,0.222222,1,0.004353,0.2,0,78669.914024,47700
0.356993,0.27027,0.2,0.5,0.333333,0,1,0.007612,0,0,45777.482859,50490
0.352787,0.27027,0.2,0.5,0.666667,0.111111,0.25,0.008447,0,0,34400.368235,39490
0.564143,0.621622,0.2,0,0.333333,0.222222,0.75,0.0018,0.2,0,94850.18589,130000
0.821241,0.918919,0.2,0,0.333333,0,0.75,0.00549,0.333333,0,119651.260259,95900
0.510515,0.432432,0.2,0,0,0.222222,0.75,0.003011,0.266667,0,98081.581335,76980
0.154048,0.162162,0.4,0.5,0,0,0,0.00666,0.166667,0,46170.076416,58000
0.45163,0.324324,0.2,0,0,0,0,0.00549,0.2,0,57741.170594,53890
0.821241,0.918919,0.2,0,0,0.111111,0.75,0.003834,0.333333,0,120113.543351,92790
0.88591,1,0.4,0,0,0.222222,0,0.01881,0.333333,0,79811.713423,115000
0.623554,0.675676,0,0,0,0.555556,1,0.0018,0.166667,0,111915.785441,149990
0.91693,1,0.2,0.5,0,0,1,0.002799,0.2,0,76643.011481,45990
0.450578,0.324324,0.2,0.5,0,0.111111,1,0.0054,0,0,44412.397513,51000
0.245005,0.162162,0.2,0.5,0.333333,0,0.5,0.00621,0.1,0,46562.128494,40900
0.235542,0.162162,0.2,0.5,0,0,1,0.00464,0,0,47632.185862,41590
0.336488,0.27027,0.2,0.5,0,0,0.5,0.00324,0.266667,0,65404.088936,55900
0.822818,0.918919,0.2,0.5,0,0.222222,1,0.009,0.1,0,65596.594769,29000
0.410095,0.297297,0.2,0,0.333333,0.444444,0,0.004797,0.166667,0,56016.315501,65000
0.355941,0.27027,0.2,0.5,0,0.111111,0.75,0.00459,0,0,42090.477111,43900
0.510515,0.432432,0.2,0,0,0.222222,0.75,0.007864,0.266667,0,98486.718907,71890
0.364353,0.27027,0.2,0.5,0,0.222222,0.75,0.00702,0.133333,0,55705.881674,51500
0.071504,0.027027,0,0,0,0.111111,0,0.00738,1,1,311885.793456,195000
0.290747,0.189189,0.2,0.5,0.333333,0.222222,1,0.0027,0,0,46061.831495,45890
0.290747,0.189189,0.2,0.5,0.333333,0.111111,0.75,0.00558,0,0,40839.50387,39500
0.363302,0.27027,0.2,0.5,0.333333,0,0.75,0.008649,0,0,40790.047076,39500
0.963722,1,0.2,0.5,0,0.222222,0.25,0.00846,0.2,0,54342.285292,45990
0.774448,0.783784,0.2,0.5,0,0.333333,1,0.00684,0,0,49575.179455,31900
0.840694,0.918919,0.2,0,0,0,0.5,0.007186,0.333333,0,102860.728124,139900
0.309148,0.189189,0.4,0,0.333333,0.222222,0.25,0.008748,0.666667,0,150612.314742,136000
0.681388,0.702703,0.2,0.5,0.333333,0.111111,0.5,0.00801,0,0,40574.450416,43500
0.929022,1,0,0,0,0.111111,0.25,0.00675,0.133333,0,67889.660235,74890
0.363828,0.27027,0.2,0.5,0,0.444444,0,0.007893,0,0,35008.316525,39900
0.108833,0.081081,0.2,0,0.333333,0.333333,1,0.004275,0.2,0,110158.737273,78990
0.989485,1,0.2,0,0.333333,0.333333,1,0.00252,0,0,65623.754976,84799
0.373817,0.27027,0.4,0,0,0,0,0.00801,0.333333,0,69900.278598,95800
0.670873,0.702703,0.2,0,0.333333,0.111111,0,0.0126,0.2,0,64020.822933,41200
0.815457,0.918919,0.2,0,0,0.111111,0,0.00954,0.333333,0,83980.127523,78900
0.47266,0.324324,0.2,0,0,0,0,0.00603,0.333333,0,71879.343179,49000
0.508412,0.432432,0.2,0,0.333333,0.666667,0.5,0.0072,0.266667,0,91566.553931,69999
0.227129,0.162162,0.2,0,0,0.555556,0.75,0.007551,0.266667,0,107473.415418,87900
0.945321,1,0,0,0,0.222222,0.25,0.00459,0.133333,0,67408.265824,67000
0.617771,0.675676,0,0,0,0.111111,0,0.01053,0.333333,0,88918.180298,58900
0.763933,0.783784,0.2,0.5,0,0,0.5,0.000013,0.2,0,58804.211718,35900
0.357518,0.27027,0.2,0,0,0.333333,0.75,0.00548,0.133333,0,76602.550967,57990
0.414301,0.297297,0.2,0,0.333333,0,1,0.00072,0.266667,0,108245.178596,116000
0.290747,0.189189,0.2,0.5,0.333333,0.222222,0,0.008865,0,0,33887.237601,32500
0.855415,0.918919,0.2,0.5,0.333333,0.111111,1,0.0049,0.1,0,62343.634708,65490
0.08938,0.081081,0.2,0,0.333333,0.222222,0.5,0.00441,0.2,0,83866.211532,52900
0.134069,0.162162,0.2,0,0.333333,0.222222,0.75,0.006605,0.266667,0,112178.306593,66990
0.157203,0.162162,0.2,0.5,0,0.222222,0.25,0.01242,0.133333,0,51071.450761,54900
0.95163,1,0.2,0,0.333333,0.111111,1,0.001353,0.2,0,101490.63608,54320
0.805468,0.891892,0,0.5,0,0.666667,1,0.00468,0.1,0,73957.496234,87000
0.494742,0.432432,0.2,0,0.666667,0.222222,0.75,0.00419,0.333333,0,115501.632107,108190
0.356467,0.27027,0.2,0.5,0,0.222222,0,0.00612,0,0,35660.869812,37000
0.355415,0.27027,0.2,0.5,0,0.555556,0.75,0.0063,0.133333,0,57853.366716,52000
0.290747,0.189189,0.2,0.5,0.333333,0.111111,0.75,0.00639,0,0,40873.531531,40000
0.454784,0.324324,0.2,0,0,0,0,0.005805,0.2,0,57598.270163,49900
0.439012,0.324324,0.2,0.5,0.333333,0.111111,0.75,0.00486,0,0,39585.413799,45500
0.363302,0.27027,0.2,0.5,0,0.333333,0.75,0.00819,0,0,42279.662719,43900
0.343849,0.27027,0,0,0,0.111111,1,0.001929,0.333333,0,137500.66666,117890
0.240273,0.162162,0.2,0.5,0,0.222222,0,0.0063,0.133333,0,44083.201653,43900
0.414301,0.297297,0.2,0,0.333333,0,1,0.000773,0.266667,0,108250.110576,115000
0.231335,0.162162,0.2,0,0,0.222222,0.5,0.007488,0.266667,0,89780.050976,84500
0.754469,0.783784,0.2,0.5,0,0.222222,1,0.007425,0,0,50252.073873,36000
0.365931,0.27027,0.2,0,0,0.111111,0,0.00891,0.133333,0,53591.266285,46500
0.526814,0.513514,0.4,0,0,0.333333,0.5,0.00288,0.666667,0,176821.821982,150000
0.099369,0.081081,0.2,0.5,0.333333,0.333333,0.5,0.0054,0.066667,0,47660.159489,37900
0.256572,0.189189,0.2,0,0,0.222222,0,0.006561,0.333333,0,79709.766038,51800
0.129863,0.162162,0.2,0.5,0.333333,0.111111,1,0.001665,0,0,53096.783196,52900
0.774448,0.783784,0.2,0.5,0,0.222222,1,0.004545,0,0,49055.512311,42500
0.413775,0.297297,0.2,0,0,0,0.5,0.005811,0.266667,0,82512.35076,89900
0.691903,0.72973,0.2,0,0.333333,0.222222,0.25,0.00468,0.2,0,71569.846146,52000
0.43796,0.324324,0.2,0.5,0,0.222222,0,0.011193,0.2,0,47111.249561,41990
0.715037,0.756757,0,0,0.333333,0.222222,0.75,0.00153,0.333333,0,127618.637912,539900
0.386961,0.27027,0.2,0,0.333333,0.111111,0,0.00621,0.266667,0,66130.944262,68900
0.363302,0.27027,0.2,0.5,0.333333,0,0.75,0.00855,0,0,40785.98413,43500
0.832282,0.918919,0.2,0,0,0.111111,0.75,0.01062,0.166667,0,86861.777475,56900
0.335962,0.27027,0.2,0,0,0.666667,0.5,0.00486,0.266667,0,93547.673743,57900
0.439012,0.324324,0.2,0.5,0,0.555556,0,0.008145,0,0,34002.095983,38790
0.454259,0.324324,0.2,0.5,0,0,0.75,0.00648,0,0,39850.141023,40000
0.132492,0.162162,0.2,0.5,0.333333,0.444444,0.75,0.0063,0.266667,0,86167.497652,59900
0.35857,0.27027,0.2,0.5,0,0,0.75,0.00495,0.133333,0,54963.217515,66980
