modelo,marca,combustivel,cambio,direcao,cor,ano,quilometragem,potenciamotor,blindado,valor
4159,8,4,2,1,9,2015,113500,1.0,0,33500.0
4159,8,4,2,1,2,2018,33,1.0,0,39950.0
4159,8,4,2,1,7,2018,76,1.0,0,36000.0
4159,8,4,2,2,0,2017,85000,1.0,0,37000.0
4159,8,4,2,1,0,2019,31000,1.0,0,46990.0
4159,8,4,2,2,0,2015,83500,1.0,0,34999.0
4159,8,4,2,2,9,2019,18200,1.0,0,48990.0
4159,8,4,2,1,7,2017,94000,1.0,0,41000.0
4159,8,4,2,2,9,2018,24500,1.0,0,38500.0
4159,8,4,2,1,7,2015,105000,1.0,0,34990.0
4159,8,4,2,1,9,2018,88000,1.0,0,40000.0
4159,8,4,2,2,0,2018,25000,1.0,0,39900.0
4159,8,4,2,1,0,2019,30000,1.0,0,45890.0
4159,8,4,2,2,9,2016,108000,1.0,0,37000.0
4159,8,4,2,1,2,2018,40300,1.0,0,40000.0
4159,8,4,2,1,9,2015,87000,1.0,0,35990.0
4159,8,4,2,2,7,2018,43700,1.0,0,39900.0
4159,8,4,2,1,0,2017,81100,1.0,0,35900.0
4159,8,4,2,1,0,2015,56800,1.0,0,36900.0
4159,8,4,2,1,2,2015,83273,1.0,0,35990.0
4159,8,4,2,1,0,2015,66000,1.0,0,35900.0
4159,8,4,2,1,2,2015,54450,1.0,0,36990.0
4159,8,4,2,2,7,2018,26000,1.0,0,35900.0
4159,8,4,2,2,0,2018,40000,1.0,0,39000.0
4159,8,4,2,2,0,2018,77000,1.0,0,39990.0
4159,8,4,2,2,0,2018,70000,1.0,0,35899.0
4159,8,4,2,1,9,2019,30,1.0,0,40000.0
4159,8,4,2,1,9,2015,62000,1.0,0,35900.0
4159,8,4,2,1,0,2018,64000,1.0,0,42500.0
4159,8,4,2,1,9,2018,57000,1.5,0,48990.0
4159,8,4,2,1,9,2015,136000,1.0,0,36900.0
4159,8,4,2,1,2,2016,114000,1.0,0,38500.0
4159,8,4,2,1,9,2015,110000,1.0,0,40900.0
4159,8,4,2,1,2,2018,20925,1.0,0,40800.0
4159,8,4,2,1,0,2019,23500,1.0,0,44000.0
4159,8,4,2,1,0,2017,90000,1.0,0,36900.0
4159,8,4,2,2,2,2015,130000,1.0,0,36990.0
4159,8,4,2,1,2,2019,55284,1.0,0,47490.0
4159,8,4,2,2,9,2018,74000,1.0,0,37800.0
4159,8,4,2,1,7,2018,53000,1.0,0,42900.0
4159,8,4,2,1,0,2018,50000,1.0,0,39990.0
4159,8,4,2,1,0,2019,42000,1.0,0,43990.0
4159,8,4,2,1,5,2019,35800,1.0,0,45500.0
4159,8,4,2,1,0,2016,125000,1.0,0,29900.0
4159,8,4,2,1,7,2018,55000,1.0,0,39990.0
4159,8,4,2,2,2,2018,87,1.0,0,39900.0
4159,8,4,2,2,7,2018,33000,1.0,0,40500.0
4159,8,4,2,1,0,2019,43343,1.0,0,44000.0
4159,8,4,2,1,0,2016,57000,1.0,0,35000.0
4159,8,4,2,1,0,2018,43000,1.0,0,41500.0
4159,8,4,2,2,0,2017,101613,1.0,0,36900.0
4159,8,4,0,2,0,2017,86438,1.0,0,40900.0
4159,8,4,2,2,0,2017,74000,1.0,0,37900.0
4159,8,4,2,1,9,2018,93400,1.0,0,42000.0
4159,8,4,2,1,9,2016,127000,1.0,0,37000.0
4159,8,4,2,2,5,2019,47000,1.0,0,49990.0
4159,8,4,2,2,7,2018,70000,1.0,0,39000.0
4159,8,4,2,2,0,2015,110000,1.0,0,35000.0
4159,8,4,2,1,0,2019,25000,1.0,0,48600.0
4159,8,4,2,2,2,2016,72000,1.0,0,37900.0
4159,8,4,2,1,9,2018,23600,1.0,0,36500.0
4159,8,4,2,1,7,2018,97987,1.0,0,37500.0
4159,8,4,2,2,0,2019,96000,1.0,0,44900.0
4159,8,4,2,1,9,2019,50092,1.0,0,45990.0
4159,8,4,2,2,0,2019,60000,1.0,0,46900.0
4159,8,4,2,1,7,2016,113,1.0,0,35500.0
4159,8,4,2,1,0,2015,107000,1.0,0,32500.0
4159,8,4,2,2,9,2019,12000,1.0,0,44900.0
4159,8,4,2,2,0,2015,56000,1.0,0,36000.0
4159,8,4,2,2,0,2018,20000,1.0,0,40990.0
4159,8,4,2,1,0,2019,31000,1.0,0,44990.0
4159,8,4,2,2,7,2018,123000,1.0,0,28900.0
4159,8,4,2,2,7,2019,17300,1.0,0,43300.0
4159,8,4,2,1,0,2019,35890,1.0,0,42990.0
4159,8,4,2,1,0,2019,47000,1.0,0,49000.0
4159,8,4,2,2,0,2019,30000,1.0,0,45900.0
4159,8,4,2,1,9,2015,91000,1.0,0,36900.0
4159,8,4,2,2,0,2018,64000,1.0,0,39900.0
4159,8,4,2,1,0,2019,54000,1.0,0,46583.0
4159,8,4,2,1,0,2019,35096,1.0,0,44990.0
4159,8,4,2,1,0,2019,31000,1.0,0,48990.0
4159,8,4,2,1,9,2019,41000,1.0,0,44999.0
4159,8,4,2,1,9,2018,91380,1.0,0,38500.0
4159,8,4,2,1,9,2015,75000,1.0,0,34900.0
4159,8,4,2,2,9,2015,58000,1.0,0,36900.0
4159,8,4,2,1,0,2016,99736,1.0,0,34900.0
4159,8,4,2,2,7,2015,44225,1.0,0,28000.0
4159,8,4,2,2,0,2018,49000,1.0,0,36000.0
4159,8,4,2,1,2,2019,17000,1.0,0,45600.0
4159,8,4,2,1,0,2018,32900,1.0,0,42000.0
4159,8,4,2,1,0,2018,41600,1.0,0,38500.0
4159,8,4,2,2,2,2015,69,1.0,0,35300.0
4159,8,4,2,1,0,2015,54500,1.0,0,37000.0
4159,8,4,2,2,7,2017,79000,1.0,0,43990.0
4159,8,4,2,2,0,2015,81700,1.0,0,34000.0
4159,8,4,2,2,5,2019,27345,1.0,0,47800.0
4159,8,4,2,2,2,2016,116000,1.0,0,37990.0
4159,8,4,2,2,9,2019,17834,1.0,0,45600.0
4159,8,4,2,1,0,2019,10693,1.0,0,49200.0
4159,8,4,2,1,9,2016,96600,1.0,0,34000.0
4159,8,4,2,1,0,2018,35700,1.0,0,40900.0
4159,8,4,2,1,0,2019,18291,1.0,0,48500.0
4159,8,4,2,1,7,2015,75000,1.0,0,33500.0
4159,8,4,2,1,9,2019,28700,1.0,0,46500.0
4159,8,4,2,1,0,2019,58000,1.0,0,42900.0
4159,8,4,2,2,0,2016,73000,1.0,0,39900.0
4159,8,4,2,1,9,2018,72000,1.0,0,41500.0
4159,8,4,2,2,7,2015,87000,1.0,0,37900.0
4159,8,4,2,1,9,2018,63000,1.0,0,41500.0
4159,8,4,2,1,0,2016,57000,1.0,0,42990.0
4159,8,4,2,2,0,2019,35000,1.0,0,46000.0
4159,8,4,2,1,9,2018,40000,1.0,0,40200.0
4159,8,4,2,1,7,2015,59000,1.0,0,35900.0
4159,8,4,2,2,9,2018,71844,1.0,0,37000.0
4159,8,4,2,1,7,2018,62000,1.0,0,39500.0
4159,8,4,2,1,9,2019,75000,1.0,0,42990.0
4159,8,4,2,1,0,2018,90000,1.0,0,40990.0
4159,8,4,2,1,0,2018,84365,1.0,0,39800.0
4159,8,4,2,1,0,2016,60000,1.0,0,36500.0
4159,8,4,2,1,9,2017,106000,1.0,0,37950.0
4159,8,4,2,1,7,2019,49200,1.0,0,44000.0
4159,8,4,2,1,5,2019,24500,1.0,0,48500.0
4159,8,4,2,2,7,2018,36500,1.0,0,43500.0
4159,8,4,2,1,2,2018,38200,1.0,0,40800.0
4159,8,4,2,1,5,2019,24500,1.0,0,48500.0
4159,8,6,2,1,0,2018,25000,1.0,0,42300.0
4159,8,4,2,1,0,2017,49000,1.0,0,40800.0
4159,8,4,2,1,0,2019,32800,1.0,0,42500.0
4159,8,4,2,1,7,2018,50000,1.0,0,38900.0
4159,8,4,2,1,0,2017,65800,1.0,0,35000.0
4159,8,4,2,1,9,2019,60000,1.0,0,44900.0
4159,8,4,2,1,0,2018,66000,1.0,0,39900.0
4159,8,4,2,2,9,2018,99830,1.0,0,41900.0
4159,8,4,2,2,0,2019,60000,1.0,0,45900.0
4159,8,4,2,2,2,2019,9400,1.0,0,44200.0
4159,8,4,2,1,8,2019,19000,1.0,0,36000.0
4159,8,4,2,2,7,2018,74126,1.0,0,41000.0
4159,8,4,2,1,0,2019,31800,1.0,0,46990.0
4159,8,4,2,1,9,2019,62000,1.0,0,41990.0
4159,8,6,2,1,0,2019,63900,1.0,0,44999.0
4159,8,4,2,2,0,2018,79000,1.0,0,41800.0
4159,8,4,2,2,0,2019,18000,1.0,0,46900.0
4159,8,4,2,2,9,2018,76422,1.0,0,39900.0
4159,8,4,2,1,9,2018,66601,1.0,0,41800.0
4159,8,4,2,2,0,2018,45000,1.0,0,45900.0
4159,8,4,2,1,0,2018,45000,1.0,0,41000.0
4159,8,4,2,2,7,2018,80000,1.0,0,39990.0
4159,8,4,2,1,0,2019,26000,1.0,0,40000.0
4159,8,4,2,1,9,2016,76450,1.0,0,34000.0
4159,8,4,2,1,9,2018,49000,1.0,0,40590.0
4159,8,4,2,1,0,2015,112000,1.0,0,37900.0
4159,8,4,2,1,7,2018,45000,1.0,0,43900.0
4159,8,4,2,2,0,2019,39000,1.0,0,44900.0
4159,8,4,2,2,9,2018,60000,1.0,0,43900.0
4159,8,4,2,2,7,2019,49000,1.0,0,47900.0
4159,8,4,2,1,7,2018,75700,1.0,0,41900.0
4159,8,4,2,1,0,2018,70000,1.0,0,35000.0
4159,8,4,2,1,0,2016,93000,1.0,0,38900.0
4159,8,4,2,1,9,2019,55000,1.0,0,43490.0
4159,8,4,2,1,7,2018,54000,1.0,0,42000.0
4159,8,4,2,1,5,2019,31030,1.0,0,46590.0
4159,8,4,2,2,7,2015,97300,1.0,0,33900.0
4159,8,4,2,1,7,2018,40000,1.0,0,36900.0
4159,8,4,2,1,0,2015,67000,1.0,0,29999.0
4159,8,4,2,2,9,2015,88000,1.0,0,28990.0
4159,8,4,2,2,0,2019,48500,1.0,0,43900.0
4159,8,4,2,1,7,2018,60000,1.0,0,29990.0
4159,8,4,2,2,0,2015,67525,1.0,0,36900.0
4159,8,4,2,1,9,2019,47000,1.0,0,47900.0
4159,8,4,2,1,9,2018,39260,1.0,0,42990.0
4159,8,4,2,2,7,2015,72800,1.0,0,34890.0
4159,8,4,2,1,0,2018,125000,1.0,0,36999.0
4159,8,4,2,1,0,2018,24000,1.0,0,32900.0
4159,8,4,2,1,9,2019,40000,1.0,0,42500.0
4159,8,4,0,2,2,2019,17334,1.0,0,46900.0
4159,8,4,2,1,0,2017,90000,1.0,0,39900.0
4159,8,4,2,2,0,2018,25000,1.0,0,41586.0
4159,8,4,2,2,2,2019,36000,1.0,0,45900.0
4159,8,4,2,2,9,2018,60300,1.0,0,40000.0
4159,8,4,2,1,0,2016,63000,1.0,0,37900.0
4159,8,4,2,1,9,2015,138000,1.0,0,32500.0
4159,8,4,2,1,9,2018,40000,1.0,0,40000.0
4159,8,4,2,2,2,2018,85,1.0,0,38000.0
4159,8,4,2,1,9,2015,80000,1.0,0,32999.0
4159,8,4,2,2,0,2018,64000,1.0,0,41900.0
4159,8,4,2,2,0,2018,59900,1.0,0,40990.0
4159,8,4,2,2,2,2018,85,1.0,0,37000.0
4159,8,4,2,1,9,2018,49000,1.0,0,38490.0
4159,8,4,2,1,0,2015,94000,1.0,0,37900.0
4159,8,4,2,2,2,2015,57000,1.0,0,35900.0
4159,8,4,2,2,7,2015,87627,1.0,0,38900.0
4159,8,4,2,1,0,2019,28000,1.0,0,43900.0
4159,8,4,2,2,0,2019,58965,1.0,0,45900.0
4159,8,4,2,2,0,2018,29000,1.0,0,41600.0
4159,8,4,2,1,2,2018,70000,1.0,0,36000.0
4159,8,4,2,1,2,2019,61380,1.0,0,44320.0
4159,8,4,2,1,9,2015,89500,1.0,0,35899.0
4159,8,4,2,2,9,2018,78000,1.0,0,42990.0
4159,8,4,2,1,5,2019,40600,1.0,0,45500.0
4159,8,4,2,1,5,2019,42500,1.0,0,45000.0
4159,8,4,2,1,7,2017,53000,1.0,0,41300.0
4159,8,4,2,1,2,2018,70000,1.0,0,35000.0
4159,8,4,2,2,9,2017,83000,1.0,0,38000.0
4159,8,4,2,1,2,2018,48650,1.0,0,40000.0
4159,8,4,2,2,0,2015,115760,1.0,0,35900.0
4159,8,4,2,2,9,2015,131700,1.0,0,34900.0
4159,8,4,2,2,2,2019,44152,1.0,0,44000.0
4159,8,4,2,1,7,2015,65580,1.0,0,36500.0
4159,8,4,2,1,0,2018,72200,1.0,0,39900.0
4159,8,4,2,1,9,2019,11642,1.0,0,49100.0
4159,8,4,2,2,0,2019,49385,1.0,0,44880.0
4159,8,4,2,1,0,2018,50000,1.0,0,41500.0
4159,8,4,2,1,0,2018,34300,1.0,0,43900.0
4159,8,4,2,1,7,2018,40004,1.0,0,41000.0
4159,8,4,2,2,0,2018,52000,1.0,0,34900.0
4159,8,4,2,2,0,2018,51000,1.0,0,42000.0
4159,8,4,2,2,0,2017,80410,1.0,0,40008.0
4159,8,4,2,1,0,2018,57000,1.0,0,41900.0
4159,8,4,2,1,9,2017,35000,1.0,0,42500.0
4159,8,4,2,1,0,2018,68000,1.0,0,40000.0
4159,8,4,2,1,2,2015,130000,1.0,0,31700.0
4159,8,4,2,1,0,2015,73500,1.0,0,34500.0
4159,8,4,2,1,0,2019,27000,1.0,0,47990.0
4159,8,4,2,1,5,2019,47000,1.0,0,45990.0
4159,8,4,2,2,9,2015,135000,1.0,0,36900.0
4159,8,4,2,1,0,2018,48000,1.0,0,39500.0
4159,8,4,2,2,2,2016,40872,1.0,0,38900.0
4159,8,4,2,1,5,2015,91000,1.0,0,35000.0
4159,8,4,2,2,9,2016,69000,1.0,0,34890.0
4159,8,4,2,1,0,2018,43000,1.0,0,40500.0
4159,8,4,2,1,9,2015,44000,1.0,0,29000.0
4159,8,4,2,1,5,2019,15300,1.0,0,47500.0
4159,8,4,2,1,9,2019,24000,1.0,0,52000.0
4159,8,4,2,0,0,2019,28500,1.0,0,44500.0
4159,8,4,2,1,2,2019,59900,1.0,0,45900.0
4159,8,4,2,1,0,2016,86000,1.0,0,39000.0
4159,8,4,2,2,0,2018,132000,1.0,0,39900.0
4159,8,4,2,2,0,2018,79000,1.0,0,41800.0
4159,8,4,2,0,0,2019,28500,1.0,0,44500.0
4159,8,4,2,2,0,2016,100000,1.0,0,27800.0
4159,8,4,2,1,9,2017,60000,1.0,0,38900.0
4159,8,4,2,2,0,2018,49000,1.0,0,34000.0
4159,8,4,2,2,7,2018,70000,1.0,0,39990.0
4159,8,4,2,2,7,2018,104000,1.0,0,38900.0
4159,8,4,2,1,9,2019,63978,1.0,0,45800.0
4159,8,4,2,2,0,2018,93714,1.0,0,41900.0
4159,8,4,2,1,9,2018,50230,1.0,0,40700.0
4159,8,4,2,2,2,2019,36000,1.0,0,48990.0
4159,8,4,2,2,0,2017,58000,1.0,0,41500.0
4159,8,4,0,2,2,2018,67000,1.0,0,43900.0
4159,8,4,2,1,0,2015,51930,1.0,0,31300.0
4159,8,4,2,2,9,2019,46213,1.0,0,48900.0
4159,8,4,2,1,0,2019,61523,1.0,0,44320.0
4159,8,4,2,1,0,2019,45000,1.0,0,43900.0
4159,8,4,2,1,9,2018,76000,1.0,0,38700.0
4159,8,4,2,2,0,2016,57000,1.0,0,39800.0
4159,8,4,2,1,0,2019,48000,1.0,0,47900.0
4159,8,4,2,2,7,2018,35000,1.0,0,42900.0
4159,8,4,2,1,7,2017,76900,1.0,0,37000.0
4159,8,4,2,1,0,2015,126099,1.0,0,38909.0
4159,8,4,2,1,0,2018,30000,1.0,0,38000.0
4159,8,4,2,1,9,2018,52000,1.0,0,39999.0
4159,8,4,2,1,9,2015,100000,1.0,0,36000.0
4159,8,4,2,1,0,2015,126099,1.0,0,38909.0
4159,8,4,2,2,7,2017,94000,1.0,0,40900.0
4159,8,4,2,2,9,2015,90000,1.0,0,40900.0
4159,8,4,2,1,9,2019,40700,1.0,0,44000.0
4159,8,4,2,1,0,2019,18000,1.0,0,46900.0
4159,8,4,2,1,2,2018,52000,1.0,0,38900.0
4159,8,4,2,1,7,2018,48000,1.0,0,41500.0
4159,8,4,2,2,0,2015,72569,1.0,0,34790.0
4159,8,4,2,2,5,2019,28000,1.0,0,47500.0
4159,8,4,2,1,9,2018,68000,1.0,0,40000.0
4159,8,4,2,1,0,2018,20000,1.0,0,43900.0
4159,8,4,2,1,9,2018,27000,1.0,0,45990.0
4159,8,4,2,2,0,2015,32000,1.0,0,37800.0
4159,8,4,2,1,2,2019,17000,1.0,0,46580.0
4159,8,4,2,1,0,2015,191,1.0,0,34000.0
4159,8,4,2,1,9,2018,95462,1.0,0,42890.0
4159,8,4,2,2,7,2015,63000,1.0,0,36900.0
4159,8,4,2,2,0,2018,40000,1.0,0,45900.0
4159,8,4,2,1,0,2019,16000,1.0,0,43900.0
4159,8,4,2,2,0,2018,77320,1.0,0,41790.0
4159,8,4,2,1,5,2019,46285,1.0,0,46290.0
4159,8,4,2,2,0,2015,60000,1.0,0,38900.0
4159,8,4,2,1,9,2018,63000,1.0,0,39000.0
4159,8,4,2,1,0,2019,52574,1.0,0,46500.0
4159,8,4,2,1,0,2017,67000,1.0,0,38000.0
4159,8,4,2,2,0,2018,32900,1.0,0,40990.0
4159,8,4,2,2,7,2018,60000,1.0,0,39000.0
4159,8,4,2,2,5,2019,37,1.0,0,44700.0
4159,8,4,2,2,2,2018,78000,1.0,0,38900.0
4159,8,4,2,1,0,2015,48000,1.0,0,38000.0
4159,8,4,2,2,9,2018,34000,1.0,0,42000.0
4159,8,4,2,2,0,2015,21466,1.0,0,30900.0
4159,8,4,2,1,0,2018,58500,1.0,0,39000.0
4159,8,4,2,2,0,2015,66389,1.0,0,38990.0
4159,8,4,2,2,9,2018,54679,1.0,0,41200.0
4159,8,4,2,1,0,2018,51000,1.0,0,42900.0
4159,8,4,2,1,9,2018,81000,1.0,0,41200.0
4159,8,4,2,2,0,2018,51880,1.0,0,44610.0
4159,8,4,2,1,0,2016,59900,1.0,0,39800.0
4159,8,4,2,2,9,2018,70000,1.0,0,49800.0
4159,8,4,2,2,0,2016,59500,1.0,0,36500.0
4159,8,4,2,2,7,2018,47292,1.0,0,34320.0
4159,8,4,2,1,7,2015,122258,1.0,0,34999.0
4159,8,4,2,2,7,2015,86000,1.0,0,37000.0
4159,8,4,2,2,0,2018,35000,1.0,0,39900.0
4159,8,4,2,2,7,2018,88000,1.0,0,41550.0
4159,8,4,2,1,0,2019,42500,1.0,0,51900.0
4159,8,4,2,2,0,2017,51100,1.0,0,39900.0
