modelo,marca,combustivel,cambio,direcao,cor,ano,quilometragem,potenciamotor,blindado,valor
4095,42,4,2,2,9,2018,50300,1.0,0,43000.0
4095,42,4,2,2,2,2015,75000,1.0,0,35500.0
4095,42,4,2,2,9,2018,67000,1.0,0,51900.0
4095,42,4,2,2,0,2015,30058,1.0,0,42900.0
4095,42,4,0,2,8,2016,43000,1.0,0,54990.0
4095,42,4,2,2,5,2016,38000,1.0,0,43000.0
4095,42,4,2,2,9,2019,12920,1.0,0,45520.0
4095,42,4,2,2,5,2017,66000,1.0,0,49900.0
4095,42,4,2,2,0,2016,79000,1.0,0,42000.0
4095,42,4,2,2,0,2018,55000,1.0,0,47900.0
4095,42,4,2,2,7,2019,53000,1.0,0,51000.0
4095,42,4,2,2,5,2017,90000,1.0,0,41000.0
4095,42,4,2,2,7,2017,52000,1.0,0,45900.0
4095,42,4,2,2,0,2019,66000,1.0,0,48500.0
4095,42,4,2,2,9,2019,38000,1.0,0,54900.0
4095,42,4,2,2,7,2019,25000,1.0,0,53500.0
4095,42,4,2,2,8,2018,42000,1.0,0,42900.0
4095,42,4,2,2,0,2016,52000,1.0,0,47900.0
4095,42,4,2,2,0,2016,59000,1.0,0,44900.0
4095,42,4,2,1,9,2018,41259,1.0,0,48900.0
4095,42,4,2,1,9,2019,35303,1.0,0,55900.0
4095,42,4,2,2,8,2016,62000,1.0,0,43500.0
4095,42,4,2,2,2,2015,124500,1.0,0,35000.0
4095,42,4,2,1,0,2015,90000,1.0,0,40000.0
4095,42,4,2,1,0,2018,52000,1.0,0,47900.0
4095,42,4,2,2,6,2015,72000,1.0,0,41000.0
4095,42,4,2,2,0,2015,43600,1.0,0,37000.0
4095,42,4,2,2,9,2017,63000,1.0,0,47900.0
4095,42,4,2,1,9,2018,55000,1.0,0,45500.0
4095,42,4,2,2,0,2015,80000,1.0,0,41900.0
4095,42,4,2,2,0,2015,70000,1.0,0,37900.0
4095,42,4,2,1,9,2018,50000,1.0,0,46990.0
4095,42,4,2,1,5,2019,24158,1.0,0,55500.0
4095,42,4,2,1,0,2015,73000,1.0,0,44900.0
4095,42,4,2,1,7,2019,26117,1.0,0,55500.0
4095,42,4,2,2,0,2015,84000,1.0,0,40378.0
4095,42,4,2,2,7,2015,92300,1.0,0,39000.0
4095,42,4,2,1,9,2018,40000,1.0,0,47900.0
4095,42,4,2,1,9,2017,38500,1.0,0,46500.0
4095,42,4,2,2,0,2017,48309,1.0,0,47900.0
4095,42,4,2,2,9,2017,65000,1.0,0,45900.0
4095,42,4,2,2,7,2017,64000,1.0,0,42500.0
4095,42,4,2,1,9,2017,38500,1.0,0,46500.0
4095,42,4,2,2,0,2015,55416,1.0,0,42000.0
4095,42,4,2,2,9,2018,62000,1.0,0,47900.0
4095,42,4,2,2,0,2018,15600,1.0,0,51000.0
4095,42,4,2,1,5,2018,58000,1.0,0,46890.0
4095,42,4,2,2,5,2018,57000,1.0,0,46890.0
4095,42,4,2,2,0,2018,70877,1.0,0,45500.0
4095,42,4,2,1,9,2017,38500,1.0,0,45900.0
4095,42,4,2,2,9,2017,39000,1.0,0,46000.0
4095,42,4,2,2,9,2017,39000,1.0,0,46000.0
4095,42,4,2,2,7,2016,133645,1.0,0,41500.0
4095,42,4,2,2,0,2015,60000,1.0,0,41000.0
4095,42,4,2,1,5,2015,68000,1.0,0,43000.0
4095,42,4,2,2,0,2017,60000,1.0,0,44500.0
4095,42,4,2,2,0,2018,38000,1.0,0,42000.0
4095,42,4,2,2,6,2016,43648,1.0,0,46500.0
4095,42,4,2,1,7,2017,80000,1.0,0,44990.0
4095,42,4,2,2,0,2015,99000,1.0,0,41890.0
4095,42,4,2,1,9,2017,97000,1.0,0,45800.0
4095,42,4,2,2,8,2017,78000,1.0,0,42600.0
4095,42,4,2,2,0,2017,44000,1.0,0,40000.0
4095,42,4,2,2,7,2015,60000,1.0,0,39900.0
4095,42,4,2,2,0,2019,50000,1.0,0,52900.0
4095,42,4,2,2,9,2017,70000,1.0,0,47990.0
4095,42,4,2,2,0,2017,59000,1.0,0,44690.0
4095,42,4,2,2,9,2019,31300,1.0,0,56990.0
4095,42,4,2,2,9,2017,70000,1.0,0,47990.0
4095,42,4,2,2,9,2017,63000,1.0,0,44600.0
4095,42,4,2,2,9,2017,72107,1.0,0,48900.0
4095,42,4,2,2,7,2017,80000,1.0,0,47900.0
4095,42,4,2,2,2,2015,129000,1.0,0,45000.0
4095,42,4,2,2,7,2015,89000,1.0,0,39900.0
4095,42,4,2,2,9,2017,75840,1.0,0,44000.0
4095,42,4,2,2,2,2015,90500,1.0,0,38790.0
4095,42,4,2,1,0,2016,32877,1.0,0,43200.0
4095,42,4,2,2,9,2019,34000,1.0,0,55900.0
4095,42,4,2,1,9,2015,50000,1.0,0,42500.0
4095,42,4,2,2,0,2019,54400,1.0,0,54000.0
4095,42,4,2,1,7,2015,74000,1.0,0,42990.0
