modelo,marca,combustivel,cambio,direcao,cor,ano,quilometragem,potenciamotor,blindado,valor
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Manual,Hidráulica,Branco,2017,100,2.0,0,75000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Automático,Hidráulica,Branco,2018,37000,2.0,0,95000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Automático,Elétrica,Prata,2019,40000,2.0,0,103000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Automático,Hidráulica,Branco,2019,50000,2.0,0,99800
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Automático,Hidráulica,Prata,2015,93000,2.0,0,73400
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Automático,Elétrica,Cinza,2015,98000,2.0,0,72500
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Automático,Elétrica,Branco,2018,24000,2.0,0,96500
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Automático,Elétrica,Prata,2016,145000,2.0,0,75900
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Automático,Elétrica,Branco,2019,38500,2.0,0,105000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Automático,Hidráulica,Prata,2017,79000,2.0,0,76000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Automático,Hidráulica,Prata,2019,27000,2.0,0,104500
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Automático,Hidráulica,Branco,2018,40000,2.0,0,72000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Automático,Elétrica,Outra,2018,32000,2.0,0,96500
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Automático,Hidráulica,Prata,2017,50000,2.0,0,85000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Flex,Automático,Elétrica,Branco,2018,52588,2.0,0,92800
