Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,Vidro elétrico,Trava elétrica,Ar condicionado,Direção hidráulica,Som,Air bag,Alarme,Sensor de ré,Câmera de ré,Blindado,Valor
HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2015,75000,1.0,Flex,Manual,Hidráulica,Branco,2,1,1,1,1,1,1,1,0,0,0,35.500
VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Passeio,1999,0,1.0,Gasolina,Manual,Mecânica,Branco,0,0,0,0,0,1,0,0,0,0,0,7.500
NISSAN MARCH SV 1.0 16V FLEX FUEL 5P,NISSAN,Hatch,2020,0,1.0,Flex,Manual,Elétrica,Branco,0,1,1,1,1,1,1,1,1,0,1,55.000
HYUNDAI CRETA PRESTIGE 2.0 16V FLEX AUT.,HYUNDAI,SUV,2021,68791,2.0 - 2.9,Flex,Automático,Elétrica,Preto,6,0,0,0,0,0,0,0,0,0,0,112.900
GM - CHEVROLET CORSA HATCHBACK 1.0 MPFI 8V 71CV 5P,GM - CHEVROLET,Hatch,2004,125000,1.0,Gasolina,Manual,Hidráulica,Outra,8,0,1,1,1,0,0,1,0,0,0,18.900
TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,TOYOTA,Passeio,2018,56,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,0,1,1,1,1,1,1,1,1,1,0,230.000
FORD RANGER LIMITED 3.2 20V 4X4 CD AUT. DIES.,FORD,Pick-up,2021,41021,3.0 - 3.9,Diesel,Automático,Elétrica,Preto,0,1,1,1,0,1,1,1,1,1,0,243.000
JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2016,72128,1.8,Flex,Automático,Elétrica,Branco,4,1,1,1,1,1,1,1,1,1,0,80.000
FORD FOCUS 2.0 16V/SE/SE PLUS FLEX 5P AUT.,FORD,Passeio,2014,137125,2.0 - 2.9,Flex,Automático,Elétrica,Prata,6,1,1,1,1,1,1,1,1,0,0,50.000
RENAULT DUSTER OROCH EXP. 1.6 HI-FLEX 16V  MEC.,RENAULT,SUV,2020,40000,1.6,Flex,Manual,Hidráulica,Branco,6,1,1,1,1,0,1,1,0,0,0,82.900
GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Hatch,2002,155,1.0,Gasolina,Manual,Mecânica,Preto,5,0,1,1,0,0,0,1,0,0,0,9.800
GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2016,87000,1.0,Flex,Manual,Hidráulica,Cinza,0,1,1,1,1,1,1,1,0,0,0,46.000
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2019,50000,1.0,Flex,Manual,Elétrica,Branco,0,1,1,1,1,1,1,1,0,0,0,50.000
HYUNDAI HB20S C.STYLE/C.PLUS1.6 FLEX 16V AUT. 4P,HYUNDAI,Sedã,2018,71000,1.6,Flex,Automático,Hidráulica,Prata,9,1,1,1,1,1,1,1,1,0,0,65.000
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2009,120080,1.0,Flex,Manual,Hidráulica,Prata,0,1,1,1,1,0,0,0,0,0,0,18.200
FIAT CRONOS DRIVE 1.3 8V FLEX,FIAT,Sedã,2019,59000,1.3,Flex,Manual,Elétrica,Cinza,9,1,1,1,0,1,1,1,1,1,0,66.990
FORD FIESTA SE 1.6 16V FLEX 5P,FORD,Hatch,2017,50000,1.6,Flex,Manual,Elétrica,Branco,0,1,1,1,1,1,1,1,0,0,0,50.900
GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2017,58000,1.4,Flex,Manual,Hidráulica,Preto,0,1,1,1,0,1,1,1,1,0,0,52.000
FIAT STRADA VOLCANO 1.3 FLEX 8V CD,FIAT,Pick-up,2021,8400,1.3,Flex,Manual,Elétrica,Vermelho,8,1,1,1,1,1,1,1,1,1,0,112.500
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V  5P,FORD,Hatch,2011,150000,1.6,Flex,Manual,Hidráulica,Branco,9,1,1,1,1,1,1,1,1,0,0,32.000
HYUNDAI CRETA LIMITED EDITION 1.6 16V FLEX AUT,HYUNDAI,SUV,2020,22000,1.6,Flex,Automático,Elétrica,Branco,5,1,1,1,0,1,1,1,1,1,0,102.000
TOYOTA HILUX SW4 SRX 4X4 4.0 V6 24V AUT.,TOYOTA,Passeio,2021,13,2.0 - 2.9,Diesel,Automático,Hidráulica,Preto,6,1,1,1,1,1,1,1,1,1,0,378.000
FORD KA GL 1.0I ZETEC ROCAM,FORD,Passeio,2007,140000,1.0,Gasolina,Manual,Hidráulica,Cinza,3,1,1,1,1,1,0,1,1,0,0,16.500
FIAT UNO SPORTING 1.4 EVO FIRE FLEX 8V 4P,FIAT,Hatch,2014,73,1.4,Flex,Manual,Hidráulica,Prata,0,1,1,1,1,1,1,1,1,0,0,36.700
FIAT PALIO WEEK. ATTRACTIVE 1.4 FIRE FLEX 8V,FIAT,Passeio,2013,70,1.0,Flex,Manual,Hidráulica,Vermelho,2,1,1,1,1,1,1,1,1,1,0,36.000
FORD FIESTA 1.0I 3P E 5P,FORD,Hatch,2011,150000,1.0,Flex,Manual,Hidráulica,Vermelho,4,1,1,1,1,0,0,0,0,0,0,17.500
CHERY ARRIZO 6 GSX 1.5 TURBO FLEX AUT,CHERY,Sedã,2021,15500,1.5,Flex,Automático,Elétrica,Preto,4,1,1,1,0,1,1,1,1,1,0,110.990
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Passeio,2011,89000,2.0 - 2.9,Flex,Automático,Hidráulica,Cinza,3,1,1,1,1,1,1,1,1,0,0,61.500
NISSAN MARCH SL 1.6 16V FLEX FUEL 5P,NISSAN,Passeio,2015,59128,1.6,Flex,Manual,Elétrica,Azul,0,1,1,1,1,1,1,1,1,1,0,0
VW - VOLKSWAGEN FOX TRENDLINE 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2014,50000,1.6,Flex,Manual,Hidráulica,Cinza,5,1,1,1,1,1,1,1,1,0,0,44.000
HYUNDAI HB20S,HYUNDAI,Sedã,2014,96000,1.6,Flex,Automático,Hidráulica,Prata,4,1,1,1,1,1,1,1,1,0,0,53.000
VW - VOLKSWAGEN GOL 1.0 PLUS 8V 2P,VW - VOLKSWAGEN,Passeio,2006,144000,1.0,Flex,Manual,Mecânica,Branco,4,0,1,0,0,1,0,1,0,0,0,11.200
FORD FIESTA CLASS 1.0 4P,FORD,Hatch,2004,104000,1.0,Gasolina,Manual,Hidráulica,Verde,9,0,0,1,1,1,0,0,0,0,0,15.900
FIAT UNO VIVACE/RUA 1.0 EVO FIRE FLEX 8V 5P,FIAT,Passeio,2013,123155,1.0,Flex,Manual,Hidráulica,Prata,6,1,1,1,1,1,0,1,1,0,0,0
HONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.,HONDA,Hatch,2016,52000,1.8,Flex,Automático,Elétrica,Prata,8,1,1,1,0,1,1,1,0,1,0,93.000
TOYOTA ETIOS 1.3 FLEX 16V 5P MEC.,TOYOTA,Hatch,2014,52000,1.3,Flex,Manual,Hidráulica,Prata,6,1,1,1,1,1,1,1,0,0,0,43.000
FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CS,FIAT,Pick-up,2020,64500,1.4,Flex,Manual,Hidráulica,Branco,5,0,0,1,1,1,1,0,0,0,0,63.500
GM - CHEVROLET ONIX SED. PLUS PREM. 1.0 12V TB FLEX AUT,GM - CHEVROLET,Sedã,2020,40,1.0,Flex,Automático,Hidráulica,Preto,3,1,1,1,1,1,1,1,1,1,0,92.000
RENAULT FLUENCE SED. DYNAMIQUE 2.0 16V FLEX MEC.,RENAULT,Sedã,2013,130,2.0 - 2.9,Flex,Manual,Elétrica,Branco,4,1,1,1,0,1,1,1,1,0,0,35.000
GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Passeio,2009,159125,1.0,Flex,Manual,Mecânica,Prata,9,0,0,1,0,0,0,0,0,0,0,20.500
NISSAN FRONTIER SV AT.CD 4X4 2.5 TB DIESEL MEC.,NISSAN,Pick-up,2016,109100,2.0 - 2.9,Diesel,Manual,Hidráulica,Prata,9,1,1,1,1,1,1,1,0,0,0,125.000
GM - CHEVROLET CRUZE HB SPORT LT 1.8 16V FLEXP. 5P AUT,GM - CHEVROLET,Hatch,2016,87000,1.8,Flex,Automático,Elétrica,Branco,9,1,1,0,0,1,1,1,1,1,0,69.000
FORD RANGER LIMITED 3.2 20V 4X4 CD AUT. DIES.,FORD,Pick-up,2019,73000,3.0 - 3.9,Diesel,Automático,Elétrica,Branco,5,1,1,1,0,1,1,1,1,1,0,200.000
TOYOTA ETIOS XLS SEDAN 1.5 FLEX 16V 4P AUT.,TOYOTA,Sedã,2018,100000,1.5,Flex,Automático,Elétrica,Branco,1,1,1,1,0,1,1,1,0,0,0,59.900
HYUNDAI TUCSON 2.0 16V AUT.,HYUNDAI,SUV,2009,180000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,2,1,1,1,1,1,1,1,0,0,0,32.500
HYUNDAI HB20S VISION 1.0 FLEX 12V MEC,HYUNDAI,Sedã,2022,7031,1.0,Flex,Manual,Elétrica,Branco,8,1,1,1,1,1,1,1,1,0,0,74.800
VW - VOLKSWAGEN GOL 1.6 MI POWER TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2017,64238,1.6,Flex,Manual,Hidráulica,Branco,4,1,1,1,1,1,1,1,0,0,0,46.000
FORD FIESTA SEDAN SE 1.6 8V FLEX 4P,FORD,Passeio,2013,108000,1.6,Flex,Manual,Hidráulica,Cinza,7,1,1,1,1,1,1,1,1,0,0,32.000
HYUNDAI HB20S C.STYLE/C.PLUS1.6 FLEX 16V AUT. 4P,HYUNDAI,Passeio,2016,82128,1.6,Flex,Automático,Hidráulica,Cinza,0,1,1,1,1,1,1,1,1,0,0,0
TOYOTA HILUX SW4 SRV D4-D 4X4 3.0 TDI DIES. AUT,TOYOTA,SUV,2015,67000,3.0 - 3.9,Diesel,Automático,Hidráulica,Prata,6,1,1,1,1,1,1,1,1,1,0,187.900
TOYOTA HILUX CD SRV 4X2 2.7 FLEX 16V AUT.,TOYOTA,Pick-up,2017,95000,2.0 - 2.9,Flex,Automático,Hidráulica,Prata,3,1,1,1,1,1,1,1,1,1,0,150.800
FIAT PUNTO ESSENCE DUALOGIC 1.6 FLEX 16V 5P,FIAT,Hatch,2014,111,1.6,Flex,Manual,Hidráulica,Branco,7,0,1,0,1,0,0,0,1,1,1,1.222
FORD FIESTA 1.5 16V FLEX MEC. 5P,FORD,Hatch,2015,92000,1.5,Flex,Manual,Elétrica,Branco,6,1,1,1,0,1,1,1,1,0,0,44.500
VOLVO XC40 T-5 MOMENTUM 2.0 252CV AWD,VOLVO,SUV,2019,47400,2.0 - 2.9,Gasolina,Automático,Elétrica,Branco,5,1,1,1,0,1,1,1,1,1,0,205.990
HYUNDAI HB20 SENSE 1.0 12V FLEX MEC.,HYUNDAI,Hatch,2020,0,1.0,Flex,Manual,Elétrica,Prata,8,1,1,1,1,1,1,0,0,0,0,72.000
RENAULT DUSTER EXPRESSION 1.6 HI-FLEX 16V MEC.,RENAULT,SUV,2017,54000,1.6,Flex,Manual,Hidráulica,Prata,4,1,1,1,1,1,1,1,1,0,0,61.000
JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2019,56000,1.8,Flex,Automático,Hidráulica,Prata,4,1,1,1,1,1,1,1,1,1,0,87.000
MITSUBISHI OUTLANDER 2.0 16V 160CV AUT.,MITSUBISHI,SUV,2015,100000,2.0 - 2.9,Gasolina,Automático,Elétrica,Cinza,9,1,1,1,1,1,1,1,1,1,0,80.000
GM - CHEVROLET CRUZE LT 1.4 16V TURBO FLEX 4P AUT.,GM - CHEVROLET,Sedã,2018,60000,1.4,Flex,Automático,Elétrica,Prata,5,1,1,1,0,1,1,1,0,0,0,90.000
CITROEN C3 GLX 1.4/ GLX SONORA 1.4 FLEX 8V 5P,CITROEN,Hatch,2011,79,1.4,Flex,Manual,Elétrica,Vermelho,5,1,1,1,1,1,0,0,1,0,0,26.500
JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2016,64000,1.8,Flex,Automático,Elétrica,Branco,2,1,1,1,0,1,1,1,1,1,0,81.500
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Hatch,1997,999999999,1.3,Gasolina,Manual,Mecânica,Cinza,5,1,0,0,0,0,0,0,0,0,0,7.000
VW - VOLKSWAGEN CROSSFOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2011,150000,1.6,Flex,Manual,Hidráulica,Vermelho,7,1,1,1,1,0,1,1,0,0,0,35.000
GM - CHEVROLET COBALT LT 1.8 8V ECONO.FLEX 4P MEC.,GM - CHEVROLET,Sedã,2017,243000,1.8,Flex,Manual,Elétrica,Azul,0,1,1,1,0,1,1,1,1,1,0,49.500
FIAT PALIO 1.0 CEL. ECON./ITALIA F.FLEX 8V 4P,FIAT,Hatch,1996,10000,1.0,Gasolina,Manual,Hidráulica,Cinza,2,1,0,0,0,0,0,0,0,0,0,8.600
VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V CD,VW - VOLKSWAGEN,Pick-up,2021,40000,1.6,Flex,Manual,Hidráulica,Branco,8,1,1,1,1,1,1,1,0,0,0,80.000
VW - VOLKSWAGEN UP! MOVE 1.0 TSI TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2017,9254,1.0,Flex,Manual,Hidráulica,Branco,0,1,1,1,1,1,1,1,1,0,0,55.500
HONDA FIT LX 1.4/ 1.4 FLEX 8V/16V 5P AUT.,HONDA,Hatch,2004,216000,1.4,Gasolina,Automático,Hidráulica,Cinza,9,1,1,1,1,1,1,1,0,0,0,20.000
HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2018,81000,1.8,Flex,Automático,Elétrica,Branco,2,1,1,1,1,1,1,1,0,1,0,99.990
FIAT PUNTO ATTRACTIVE ITALIA 1.4 F.FLEX 8V 5P,FIAT,Hatch,2016,83000,1.4,Flex,Manual,Hidráulica,Branco,0,1,1,1,1,1,1,1,1,0,0,45.800
GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,GM - CHEVROLET,Hatch,2011,110000,1.0,Gasolina,Manual,Hidráulica,Vermelho,2,0,1,1,0,1,1,1,1,0,0,15.000
VW - VOLKSWAGEN SPACEFOX  SPORTLINE/HIGHLINE 1.6 T.FLEX,VW - VOLKSWAGEN,SUV,2013,79,1.6,Flex,Manual,Hidráulica,Prata,1,1,1,1,1,1,1,1,1,0,0,36.900
NISSAN MARCH S 1.6 16V FLEX FUEL 5P,NISSAN,Hatch,2014,76500,1.4,Flex,Manual,Hidráulica,Vermelho,6,1,1,1,1,1,1,1,1,0,0,35.000
SUZUKI JIMNY 4SPORT/ 4WORK 1.3 16V,SUZUKI,Passeio,2018,30000,1.3,Gasolina,Manual,Elétrica,Outra,1,1,1,1,1,1,1,1,0,0,0,87.000
JEEP COMPASS LIMITED 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2020,33349,2.0 - 2.9,Flex,Automático,Elétrica,Prata,6,0,0,0,0,0,0,0,0,0,0,144.500
VW - VOLKSWAGEN FOX COMFORTLINE 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2017,32600,1.0,Flex,Manual,Elétrica,Prata,1,1,1,1,1,1,1,1,1,0,0,50.000
FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,Passeio,2008,25808,1.0,Flex,Manual,Mecânica,Prata,0,0,1,1,0,0,0,1,0,0,0,22.500
FORD FOCUS 2.0 16V/SE/SE PLUS FLEX 5P AUT.,FORD,Hatch,2015,62750,2.0 - 2.9,Flex,Automático,Assistida,Branco,6,1,1,1,1,1,1,1,1,1,0,52.000
FIAT MAREA HLX 2.4 MPI 20V 4P MEC.,FIAT,Sedã,2002,105,2.0 - 2.9,Gasolina,Manual,Hidráulica,Preto,2,1,1,1,1,1,1,0,0,0,0,27.000
VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2017,125384,1.6,Flex,Manual,Hidráulica,Branco,0,1,1,1,1,1,1,1,1,0,0,52.700
FIAT BRAVO ESSENCE DUALOGIC 1.8 FLEX 16V 5P,FIAT,Hatch,2013,118000,1.8,Flex,Semi-Automático,Hidráulica,Prata,8,1,1,1,1,1,1,1,1,0,0,35.900
JEEP COMPASS LIMITED 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2017,60000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,0,1,1,1,1,1,1,1,1,1,0,119.900
FORD FIESTA SE 1.6 16V FLEX 5P,FORD,Hatch,2016,73000,1.6,Flex,Manual,Elétrica,Branco,6,1,1,1,1,1,1,1,1,0,0,45.000
GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2012,160000,1.8,Flex,Automático,Elétrica,Branco,9,1,1,1,1,1,1,1,1,0,0,52.000
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2014,74000,1.4,Flex,Manual,Hidráulica,Branco,9,1,1,1,1,1,1,1,1,0,0,40.000
HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Sedã,2014,80000,1.0,Flex,Manual,Hidráulica,Branco,3,1,1,1,1,1,1,1,0,1,0,45.000
GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2023,3000,1.4,Flex,Automático,Elétrica,Branco,0,1,1,1,0,1,1,1,1,1,0,41.960
FIAT UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P,FIAT,Hatch,2011,100000,1.0,Gasolina,Manual,Hidráulica,Prata,2,0,1,1,1,1,1,1,1,0,0,21.000
FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2018,34000,1.0,Flex,Manual,Elétrica,Branco,3,1,1,1,0,1,1,1,1,0,0,46.200
JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2016,63000,1.8,Flex,Automático,Elétrica,Branco,2,1,1,1,1,1,1,1,1,1,0,79.500
HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2015,105000,1.0,Flex,Manual,Hidráulica,Branco,8,1,1,1,1,1,1,1,0,0,0,44.900
VW - VOLKSWAGEN GOL CITY (TREND) 1.0 MI TOTAL FLEX 8V 2P,VW - VOLKSWAGEN,Hatch,2012,90000,1.0,Gasolina,Manual,Hidráulica,Preto,2,0,1,1,1,1,1,1,1,0,0,17.000
VW - VOLKSWAGEN GOL TRENDLINE 1.0 T.FLEX 8V 3P,VW - VOLKSWAGEN,Hatch,2017,130000,1.0,Flex,Manual,Hidráulica,Branco,8,1,1,1,1,1,1,1,0,0,0,39.900
GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,Hatch,2014,90000,1.0,Flex,Manual,Hidráulica,Prata,3,1,1,1,1,1,1,1,0,0,0,25.000
FIAT STRADA ADVENTURE1.8/ 1.8 LOCKER FLEX CD,FIAT,Pick-up,2011,0,1.8,Flex,Manual,Hidráulica,Prata,8,1,1,1,1,1,0,1,0,0,0,47.000
FORD FIESTA CLASS 1.6 8V 98CV 5P,FORD,Sedã,2013,200,1.6,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,0,1,1,0,0,0,14.500
GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P MEC.,GM - CHEVROLET,Sedã,2014,296000,1.8,Flex,Manual,Hidráulica,Branco,1,1,1,1,1,1,1,1,1,0,0,36.500
VW - VOLKSWAGEN GOL 1.6 MSI FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2014,120000,1.6,Flex,Manual,Hidráulica,Branco,4,1,1,1,1,1,1,1,0,0,0,36.000
FORD KA+ SEDAN 1.5 16V FLEX 4P,FORD,Sedã,2018,83421,1.5,Flex,Manual,Elétrica,Branco,0,1,1,1,0,1,1,1,0,0,0,47.000
FIAT FIORINO WORKING 1.4 FLEX 8V 2P,FIAT,Van/Utilitário,2020,45000,1.4,Flex,Manual,Hidráulica,Branco,4,1,1,1,1,0,1,1,0,0,0,79.900
FIAT UNO S 1.5 I.E. / 1.5 / 1.3/ SX 1.3,FIAT,Passeio,1990,158126,1.0,Gasolina,Manual,Mecânica,Vermelho,7,0,0,0,0,0,0,0,0,0,0,5.600
VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V,VW - VOLKSWAGEN,Van/Utilitário,2018,63000,1.6,Flex,Manual,Hidráulica,Branco,5,1,1,1,1,1,1,1,0,0,0,58.000
HONDA CIVIC SEDAN LX/LXL 1.7 16V 115CV AUT. 4P,HONDA,Sedã,2005,90000,1.7,Flex,Automático,Hidráulica,Cinza,7,1,1,1,1,1,1,1,1,0,0,8.500
GM - CHEVROLET TRACKER,GM - CHEVROLET,SUV,2014,82300,1.8,Flex,Manual,Hidráulica,Branco,7,0,0,0,0,0,0,0,0,0,0,70.000
FIAT PUNTO  ELX 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2008,144000,1.4,Gasolina,Manual,Hidráulica,Cinza,0,1,1,1,1,1,0,1,0,0,0,28.500
FIAT UNO SPORT.INTERLAGOS 1.4 EVO F.FLEX 8V,FIAT,Hatch,2014,98000,1.4,Flex,Manual,Hidráulica,Amarelo,2,1,1,1,1,1,1,1,1,1,0,38.900
FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Passeio,2018,35335,1.0,Flex,Manual,Hidráulica,Branco,8,1,1,1,1,1,1,1,0,0,0,45.200
RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2009,180000,1.0,Flex,Manual,Hidráulica,Prata,8,1,1,1,1,1,0,0,0,0,0,18.700
FIAT STRADA 1.4 MPI FIRE FLEX 8V CS,FIAT,Pick-up,2014,174000,1.4,Flex,Manual,Hidráulica,Cinza,6,1,1,1,1,0,1,0,0,0,0,52.000
FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Passeio,2018,35335,1.0,Flex,Manual,Hidráulica,Branco,8,1,1,1,1,1,1,1,0,0,0,45.200
HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,Hatch,2014,85000,1.6,Flex,Automático,Hidráulica,Branco,8,1,1,1,1,1,1,1,1,0,0,48.500
VW - VOLKSWAGEN POLO 1.0 MI 79CV 16V 5P,VW - VOLKSWAGEN,Hatch,2019,41000,1.0,Flex,Manual,Elétrica,Prata,8,1,1,1,0,1,1,1,1,0,0,67.990
GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2013,105000,1.0,Flex,Manual,Hidráulica,Branco,5,1,1,1,1,1,1,1,0,0,0,43.000
VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V,VW - VOLKSWAGEN,Passeio,2018,64000,1.6,Flex,Manual,Hidráulica,Branco,5,1,1,1,1,0,1,1,0,0,0,59.500
VW - VOLKSWAGEN VOYAGE COMFORTLINE  1.0 T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2015,5900,1.0,Flex,Manual,Hidráulica,Prata,9,1,1,1,1,1,1,1,1,0,0,44.000
VW - VOLKSWAGEN CROSSFOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,SUV,2009,111111,1.6,Flex,Manual,Hidráulica,Cinza,3,1,1,1,1,0,0,1,0,0,0,31.800
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2012,75000,2.0 - 2.9,Flex,Automático,Hidráulica,Prata,9,1,1,1,0,1,1,1,1,0,0,59.999
HYUNDAI CRETA PULSE 1.6 16V FLEX AUT.,HYUNDAI,SUV,2017,85000,1.6,Flex,Automático,Elétrica,Cinza,0,1,1,1,0,1,1,1,1,0,0,90.990
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2011,118,1.0,Flex,Manual,Hidráulica,Verde,7,1,1,1,1,1,0,1,0,0,0,23.500
RENAULT SANDERO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2018,141000,1.0,Flex,Manual,Hidráulica,Branco,5,1,1,1,1,1,1,1,0,0,0,46.500
HONDA CIVIC HATCH DX,HONDA,Hatch,2020,0,1.0,Gasolina,Automático,Hidráulica,Preto,5,1,1,1,1,0,0,1,0,0,0,38.610
FIAT ,FIAT,Hatch,2014,0,1.0,Flex,Manual,Hidráulica,Branco,5,1,1,1,1,1,1,1,0,0,0,350
RENAULT CLIO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,Passeio,2011,156000,1.0,Flex,Manual,Mecânica,Vermelho,9,0,0,1,0,1,0,0,0,0,0,22.000
HAFEI TOWNER JR. PICK-UP BAU 1.0 8V 48CV 2P,HAFEI,Pick-up,2009,5806324,1.4,Gasolina,Manual,Hidráulica,Branco,4,0,1,1,0,0,0,1,0,0,0,20.000
FIAT MOBI LIKE ON 1.0 FIRE FLEX 5P.,FIAT,Hatch,2020,50000,1.0,Flex,Manual,Hidráulica,Vermelho,3,1,1,1,1,1,1,1,0,0,0,48.000
JEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.,JEEP,SUV,2017,87500,2.0 - 2.9,Diesel,Automático,Hidráulica,Cinza,8,1,1,1,1,1,1,1,1,1,0,131.000
GM - CHEVROLET HATCH LT 1.0 12V FLEX 5P MEC,GM - CHEVROLET,Hatch,2020,42100,1.0,Flex,Manual,Elétrica,Prata,5,1,1,1,1,1,1,1,1,1,0,72.900
FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2012,122000,1.0,Flex,Manual,Hidráulica,Cinza,9,1,1,1,1,1,1,1,0,0,0,26.800
FIAT FIORINO FURGÃO WORK. HARD 1.4 FLEX 8V 2P,FIAT,Hatch,2021,28000,1.0,Flex,Manual,Hidráulica,Branco,5,1,1,1,1,0,1,0,0,0,0,0
MITSUBISHI L200 TRITON HPE 3.2 CD TB INT.DIESEL AUT,MITSUBISHI,Pick-up,2014,193000,3.0 - 3.9,Diesel,Automático,Elétrica,Branco,0,0,0,0,0,0,0,0,0,0,0,135.000
VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2017,43,1.6,Flex,Manual,Hidráulica,Branco,5,0,0,0,0,0,0,0,0,0,0,48.000
GM - CHEVROLET S10 PICK-UP 2.8 4X2 TURBO INTERC. DIES.,GM - CHEVROLET,Pick-up,2019,72000,2.0 - 2.9,Diesel,Automático,Hidráulica,Preto,3,1,1,1,1,1,1,1,1,1,0,199.000
